disaron:nom,disaron:nom_old,has_html_principal,has_html_secondaire,uid,html_principal,html_secondaire
IraFru2558,IraFru2558,true,false,ff2e4d2d-7339-460a-beec-92694f26dfde,"<div id=""mainform:j_idt155"" class=""col-md-12"">
<div id=""mainform:j_idt156"" class=""disar-tabs"" role=""tabpanels"">
<section id=""mainform:general"" class=""disar-tabs-border3"" role=""tabpanel"">
<div id=""mainform:j_idt167"" class=""container-fluid"">
<div id=""mainform:j_idt172"" class=""row"">
<div id=""mainform:j_idt173"" class=""col-md-12"">
<div id=""mainform:j_idt174"" class=""form-vertical "">
<div id=""mainform:j_idt175"" class=""form-group"" data-o-role=""form-group"">
<p>&nbsp;</p>
</div>
</div>
</div>
</div>
</div>
</section>
</div>
</div>",
Dos2103,Dos2103,true,true,1353984d-c50b-403f-9ef9-345f5e6278d3,"<p><img src=""https://stats.national.agri/agreste-gestion/nxfile/default/3a95f401-1ca8-42f6-84b4-82c808e78ffc/files:files/4/file/teruti_agri_50_55_60.gif"" width=""373"" height=""373"" /><img src=""https://stats.national.agri/agreste-gestion/nxfile/default/3a95f401-1ca8-42f6-84b4-82c808e78ffc/files:files/7/file/teruti_artif_5_10_15.gif"" width=""375"" height=""375"" /></p>
<h2><span style=""color: #007f82"">Au sommaire :</span></h2>
<ol>
<li><span>&nbsp;L'occupation du sol en France en 2018<br /><br /></span></li>
<li><span>&nbsp;L&rsquo;occupation du sol depuis 1982 en France m&eacute;tropolitaine<br /><br /></span></li>
<li><span>&nbsp;L&rsquo;occupation du sol dans les territoires<br /><br /></span></li>
<li><span> L&rsquo;&eacute;volution de l&rsquo;occupation du sol dans les territoires<br /><br /></span></li>
<li><span> L&rsquo;occupation du sol dans les DOM</span></li>
</ol>
<h2><span style=""color: #007f82""><strong>L&rsquo;enqu&ecirc;te Teruti r&eacute;nov&eacute;es </strong></span></h2>
<p><span>L&rsquo;enqu&ecirc;te Teruti est un dispositif statistique d&rsquo;observation du sol parmi les plus anciens en Europe. Amorc&eacute;e &agrave; la fin des ann&eacute;es 1960, elle couvre la totalit&eacute; du territoire m&eacute;tropolitain depuis 1982. Elle inclut les d&eacute;partements d&rsquo;Outre-mer des Antilles et de La R&eacute;union d&egrave;s 2006, puis Mayotte et la Guyane en 2017 (cf. Annexe 1 - M&eacute;thodologie). </span></p>
<p><span>***************************************************************************************************************</span></p>
<p><span><span id=""mainform:htmlPrinc"" class=""no-resizable""><strong><span id=""mainform:htmlPrinc"" class=""no-resizable"" title=""htmlPrinc"">Des fichiers de s&eacute;ries longues TERUTI depuis 1982 &agrave; 2023 incluant les donn&eacute;es r&eacute;gionales et d&eacute;partementales sont disponibles<span> <a href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/TERUTI-SeriesLongues/detail/"" target=""_blank"" rel=""noopener"">ICI</a></span>. Ces fichiers de s&eacute;ries longues font l'objet de mises &agrave; jour r&eacute;guli&egrave;res, y compris en dehors des publications des Chiffres &amp; Donn&eacute;es. </span></strong></span></span></p>","<p><span id=""mainform:chapeau2"" class=""no-resizable policeBodyBloc padding-left"" title=""chapeau2""><span>&rarr; Derni&egrave;re publication issue de cette source :<br /></span></span></p>
<ul>
<li><a title=""L'occupation du territoire en 2023 Enquêtes Teruti 2022-2023-2024"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Chd2510/detail/"">Chd2510</a> <strong>"" L'occupation du territoire en 2023 Enqu&ecirc;tes Teruti 2022-2023-2024 ""</strong></li>
</ul>"
Pri2401,Pri2401,true,true,ef964f64-9e20-4ae4-8316-95f37bbc4958,"<p>&nbsp;</p>
<p><a title=""Vidéo du SSP Agreste visionnable sur la chaîne Youtube de l'Insee"" href=""https://youtu.be/8YKynkdxZog"" target=""_blank"" rel=""noopener""><img style=""width: 350px; height: 200px; max-width: 744px"" src=""https://stats.national.agri/agreste-gestion/nxfile/default/86054be5-0c1a-4df9-b651-cb8477407707/files:files/1/file/Agreste-Revenu-agriculteurs-couv-VIDEO-03-reduite.jpg"" width=""448"" height=""252"" /></a></p>
<h2 style=""color: #15ab52; padding-left: 30px""><strong><span>Niveau de vie des m&eacute;nages agricoles, en r&eacute;gion</span><br /></strong></h2>
<ul>
<li><a title=""Un faible niveau de vie lié à la taille et à la spécialisation des exploitations"" href=""https://draaf.auvergne-rhone-alpes.agriculture.gouv.fr/un-faible-niveau-de-vie-lie-a-la-taille-et-a-la-specialisation-des-a6006.html"" target=""_blank"" rel=""noopener"">Auvergne-Rh&ocirc;ne-Alpes</a></li>
<li><a title=""Des inégalités plus fortes au sein des ménages agricoles"" href=""https://draaf.bourgogne-franche-comte.agriculture.gouv.fr/niveau-de-vie-des-menages-agricoles-en-2020-a3471.html"">Bourgogne-Franche-Comt&eacute;</a></li>
<li><a title=""Les revenus des ménages agricoles bretons proviennent pour moitié de l’agriculture"" href=""https://draaf.bretagne.agriculture.gouv.fr/les-revenus-des-menages-agricoles-bretons-proviennent-pour-moitie-de-l-a3618.html"" target=""_blank"" rel=""noopener"">Bretagne</a></li>
<li><a title=""Les revenus et niveaux de vie des ménages agricoles en 2020"" href=""https://draaf.centre-val-de-loire.agriculture.gouv.fr/les-revenus-et-niveaux-de-vie-des-menages-agricoles-en-2020-a1852.html"">Centre-Val de Loire</a></li>
<li>Corse</li>
<li><a title=""Niveau de vie des ménages agricoles, en région Grand-Est"" href=""https://draaf.grand-est.agriculture.gouv.fr/etude-no3-niveau-de-vie-des-menages-agricoles-en-2020-a4499.html?id_rub=957"" target=""_blank"" rel=""noopener"">Grand-Est</a></li>
<li>Hauts-de-France</li>
<li><a title="" Les ménages agricoles dirigeant une exploitation en Île-de-France disposent d’un revenu moyen de 81 080 euros en 2020"" href=""https://driaaf.ile-de-france.agriculture.gouv.fr/les-menages-agricoles-dirigeant-une-exploitation-en-ile-de-france-disposent-d-a3896.html"" target=""_blank"" rel=""noopener"">&Icirc;le-de-France</a></li>
<li><a title=""Revenus et Niveau de vie des méanges agricoles en Normandie"" href=""https://draaf.normandie.agriculture.gouv.fr/agreste-etudes-no17-aout-2024-revenus-et-niveau-de-vie-des-menages-agricoles-a4144.html"" target=""_blank"" rel=""noopener"">Normandie</a></li>
<li>Nouvelle-Aquitaine</li>
<li><a title=""Niveau de vie des ménages agricoles en Occitanie"" href=""https://draaf.occitanie.agriculture.gouv.fr/niveau-de-vie-des-menages-agricoles-en-occitanie-a9311.html"" target=""_blank"" rel=""noopener"">Occitanie</a></li>
<li><a title=""Moins de pauvreté chez les agriculteurs ligériens, mais des disparités économiques"" href=""https://draaf.pays-de-la-loire.agriculture.gouv.fr/revenus-des-menages-agricoles-a1663.html"">Pays de la Loire</a></li>
<li><a title=""Niveau de vie des ménages agricoles en Provence-Alpes-Côte d’Azur"" href=""https://draaf.paca.agriculture.gouv.fr/niveau-de-vie-des-menages-agricoles-en-provence-alpes-cote-d-azur-a4373.html"" target=""_blank"" rel=""noopener"">Provence-Alpes-C&ocirc;te d'Azur</a></li>
<li>Guadeloupe</li>
<li>Martinique</li>
<li>Guyane</li>
<li><a title="" Une pauvreté monétaire des ménages agricoles plus importante à La Réunion"" href=""https://daaf.reunion.agriculture.gouv.fr/une-pauvrete-monetaire-des-menages-agricoles-plus-importante-a-la-reunion-a3690.html"" target=""_blank"" rel=""noopener"">La R&eacute;union</a></li>
<li>Mayotte</li>
</ul>","<p><span id=""mainform:chapeau2"" class=""no-resizable policeBodyBloc padding-left"" title=""chapeau2"">&rarr; </span>Pour en savoir plus :</p>
<p><a title=""Combien gagne un agriculteur ?"" href=""https://blog.insee.fr/combien-gagne-un-agriculteur/"" target=""_blank"" rel=""noopener"">Combien gagne un agriculteur ?</a> Blog de l'Insee</p>"
MemSta2024-en,MemSta2024-en,true,true,63f113ef-51bf-4c4a-b7f3-0cf0ead32b5d,"<h2 style=""text-align: left""><span style=""color: #007f82""><strong>&nbsp;</strong></span></h2>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>","<p><a title=""Mémento de la statistique agricole 2024"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/MemSta2024/detail/"" target=""_blank"" rel=""noopener"">&nbsp;--&gt; Version fran&ccedil;aise</a></p>"
Infographie-2025-2-en,Infographie-2025-2-en,true,true,a618bb8d-e947-47b7-a6ac-67d1c61d8646,"<p>&nbsp;</p>
<p>On the stand of the Ministry of Agriculture and Food Sovereignty, the <a title=""Our missions"" href=""https://agreste.agriculture.gouv.fr/agreste-web/download/statistique/MISSIONS-SSP/Missions-SSP_EN.pdf"" target=""_blank"" rel=""noopener""><strong>Department of Statistics and Foresight Analysis</strong></a> (SSP: Service de la statistique et de la prospective) will be making available to the public a set of infographics presenting key figures on the agricultural economy and trade between France and Morocco.</p>
<p style=""text-align: center"">&nbsp;</p>
<p style=""text-align: center""><a title=""Complete infographic in pdf format with clickable hyperlinks on pages 1 and 2"" href=""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Infographie-2025-2-en/Key-figures-2024_English-version_SIA2025-2pages.pdf"" target=""_blank"" rel=""noopener""><img style=""width: 100%; height: 100%; max-width: 744px; display: block; margin-left: auto; margin-right: auto"" src=""https://stats.national.agri/agreste-gestion/nxfile/default/cef77cca-4011-40ea-bf2a-6ef5286600b6/files:files/0/file/Key-figures-2024_English-version_SIA2025_Page_1.png"" /></a></p>
<p style=""text-align: center""><a title=""Complete infographic in pdf format with clickable hyperlinks on pages 1 and 2"" href=""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Infographie-2025-2-en/Key-figures-2024_English-version_SIA2025-2pages.pdf"" target=""_blank"" rel=""noopener""><img style=""width: 100%; height: 100%; max-width: 744px; display: block; margin-left: auto; margin-right: auto"" src=""https://stats.national.agri/agreste-gestion/nxfile/default/cef77cca-4011-40ea-bf2a-6ef5286600b6/files:files/1/file/Key-figures-2024_English-version_SIA2025_Page_2.png"" /></a></p>
<p><strong>Two zooms and the latest infographic: food trade between France and Morocco </strong>(French versions only available)<strong><br /></strong></p>
<p style=""text-align: left""><a title=""Infographie sur les exploitantes agricoles"" href=""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Infographie-2025-2/Femmes-exploitantes_SIA2025.pdf"" target=""_blank"" rel=""noopener""><img src=""https://stats.national.agri/agreste-gestion/nxfile/default/a18cb9bc-ac27-49dc-a5ca-2b24fc5fe5e1/files:files/3/file/Femmes-exploitantes-2020.PNG"" width=""129"" height=""166"" /></a>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <a title=""Infographie sur l'âge et le devenir des exploitant(e)s agricoles"" href=""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Infographie-2025-2/Age-des-exploitants_devenir-des-exploitations_SIA2025.pdf"" target=""_blank"" rel=""noopener""><img src=""https://stats.national.agri/agreste-gestion/nxfile/default/a18cb9bc-ac27-49dc-a5ca-2b24fc5fe5e1/files:files/4/file/Age-exploitants-et-coexploitants-2020.PNG"" width=""131"" height=""164"" /></a>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>
<p style=""text-align: left""><a title=""Infographic:Food-trade-between-France-and-Morocco"" href=""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Infographie-2025-2-en/Food-trade-between-France-and-Morocco.pdf"" target=""_blank"" rel=""noopener""><img src=""https://stats.national.agri/agreste-gestion/nxfile/default/cef77cca-4011-40ea-bf2a-6ef5286600b6/files:files/2/file/Food-trade-between-France-and-Morocco.PNG"" width=""116"" height=""164"" /></a></p>","<p>&nbsp;</p>
<p>&rarr; <strong><a title=""Access Graph'Agri 2024, a reference work on agriculture, forestry, land use, the environment, food, fishing and the agrifood industries."" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/GraFra2024Integral/detail/"" target=""_blank"" rel=""noopener"">Graph'Agri 2024</a></strong>, a reference work, and its condensed version Memento de la statistique agricole, 2024 edition in <a title=""Mémento de la statistique agricole, édition 2024"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/MemSta2024/detail/"" target=""_blank"" rel=""noopener"">French</a>, Statistical book, 2023 edition in <a title=""Statistical book, english version, 2023 edition "" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/MemSta2023-en/detail/"" target=""_blank"" rel=""noopener"">English</a></p>
<p>&rarr; <strong><a title=""Which products can you find on Agreste?"" href=""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/Infographie-2025-2/Les-publications-Agreste.pdf"" target=""_blank"" rel=""noopener"">Agreste publications</a></strong></p>
<p><strong>&rarr; <a title=""Agreste Publications in English"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/!searchurl/7224528b-f182-495a-b616-503f1847d846/search/"" target=""_blank"" rel=""noopener"">Publications in English</a><br /></strong></p>
<p>&rarr; <a title=""SIA 2025 announcement and all SSP infographics"" href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Infographie-2025-2/detail/"" target=""_blank"" rel=""noopener"">Version fran&ccedil;aise</a></p>"
SynVit25434,SynVit25434,true,false,7718f738-4496-4e9e-a659-7c903cabd8b9,"<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",
Chd2520,Chd2520,true,true,df2307d5-9015-4075-9584-d10552460195,"<p><br />Chaque ann&eacute;e, le Service de la statistique et de la prospective (SSP) du minist&egrave;re de l&rsquo;Agriculture et de la Souverainet&eacute; alimentaire r&eacute;alise une enqu&ecirc;te sur la production vendue par les industries agroalimentaires. L&rsquo;enqu&ecirc;te annuelle de production commercialis&eacute;e (EAPC), reconnue d&rsquo;int&eacute;r&ecirc;t g&eacute;n&eacute;ral et de qualit&eacute; statistique &agrave; caract&egrave;re obligatoire, fournit des donn&eacute;es selon la liste europ&eacute;enne de codes produit dite Prodcom (PRODuction COMmunautaire).<br /><br /></p>
<p style=""text-align: center""><a title=""Infographie-EAPC-2024"" href=""https://stats.national.agri/agreste-gestion/nxfile/default/08fecbcf-f975-41bf-aeaa-31f3e6e66361/files:files/2/file/Infographie%20EAPC-2024_Page_1.jpg"" target=""_blank"" rel=""noopener""><img style=""width: 798px; height: 1995px; max-width: 744px; display: block; margin-left: auto; margin-right: auto"" src=""https://stats.national.agri/agreste-gestion/nxfile/default/08fecbcf-f975-41bf-aeaa-31f3e6e66361/files:files/2/file/Infographie%20EAPC-2024_Page_1.jpg"" /></a></p>
<p style=""text-align: center""><a title=""Infographie-EAPC-2024_Chiffes-clés"" href=""https://stats.national.agri/agreste-gestion/nxfile/default/08fecbcf-f975-41bf-aeaa-31f3e6e66361/files:files/3/file/Infographie%20EAPC-2024_Page_2.jpg"" target=""_blank"" rel=""noopener""><img style=""width: 100%; height: 100%; max-width: 744px; display: block; margin-left: auto; margin-right: auto"" src=""https://stats.national.agri/agreste-gestion/nxfile/default/08fecbcf-f975-41bf-aeaa-31f3e6e66361/files:files/3/file/Infographie%20EAPC-2024_Page_2.jpg"" /></a></p>","<p><span><br /><a href=""https://agreste.agriculture.gouv.fr/agreste-web/download/methode/S-EAPC-2024/EAPC_2024_questionnaire.pdf""><strong><span>Questionnaire d'enqu&ecirc;te Productions commercialis&eacute;es des industries agroalimentaires (EAPC) 2024</span></strong></a></span></p>"
,APPROVISIONNEMENT-SeriesLongues,true,true,7fe7384f-4563-44a2-adad-a1346a419193,"<p><strong><span style=""color: #007f82""><br />Avertissement</span></strong></p>
<p><span><strong>Ces s&eacute;ries longues seront mises &agrave; jour annuellement.</strong><br /></span></p>
<p>&nbsp;</p>
<p><span><br /><br /></span></p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>&nbsp;</p>","<p><span>Pour en savoir plus :<br /></span></p>
<p><span>&rarr; </span><span>Collection <em>Chiffres et Donn&eacute;es </em>pour le <a href=""https://agreste.agriculture.gouv.fr/agreste-web/disaron/Chd2519/detail/"" target=""_blank"" rel=""noopener"">bilan d'approvisionnement 2023-2024</a> de la France</span></p>"
BilanConj2012,BilanConj2012,true,false,867eb65e-fa19-4caf-86a2-2037b2c8a23d,"<h2><span style=""color: #007f82"">En 2012, prix &agrave; la production &eacute;lev&eacute;s pour les grandes cultures et les viandes</span></h2>
<p><span>En 2012, les productions v&eacute;g&eacute;tales et animales fran&ccedil;aises sont commercialis&eacute;es pour la plupart &agrave; des prix plus &eacute;lev&eacute;s qu&rsquo;en 2011, le lait faisant notamment exception. Les prix &agrave; la production contrebalancent l&rsquo;offre r&eacute;duite sur les march&eacute;s. Quasiment toutes les productions v&eacute;g&eacute;tales ont &eacute;t&eacute; limit&eacute;es : l&rsquo;ann&eacute;e agricole 2012 s&rsquo;est d&eacute;roul&eacute;e dans des conditions m&eacute;t&eacute;orologiques &eacute;loign&eacute;es des normales saisonni&egrave;res &agrave; des moments cl&eacute;s des cycles de production, &agrave; la fois en France et dans les pays producteurs du reste du monde. Toutes les productions animales reculent aussi, sauf la production de volailles qui se maintient. En 2012, les exploitants agricoles subissent une hausse, qui s&rsquo;accentue fortement depuis 2010, des prix de l&rsquo;&eacute;nergie et de l&rsquo;alimentation animale. Ces derniers, stimul&eacute;s par l&rsquo;envol des prix des mati&egrave;res premi&egrave;res, ont augment&eacute; plus vite que les prix &agrave; la production des produits animaux : leur haut niveau atteint mi-2012 ravive le ciseau de prix d&eacute;favorable qui a touch&eacute; les secteurs de l&rsquo;&eacute;levage en 2011. </span></p>
<p><span>En termes d&rsquo;&eacute;changes ext&eacute;rieurs, l&rsquo;exc&eacute;dent agroalimentaire fran&ccedil;ais est plus important qu&rsquo;en 2011, soutenu par la demande croissante des pays tiers en produits transform&eacute;s, en particulier des pays de l&rsquo;Asie orientale et du Sud-Est en vins d&rsquo;appellation et champagnes. Pour la seconde campagne cons&eacute;cutive, les exportations 2011/2012 de vins vers les pays tiers ont d&eacute;pass&eacute; celles &agrave; destination de l&rsquo;Union europ&eacute;enne. Gr&acirc;ce &agrave; ce dynamisme, les prix des vins d&rsquo;appellation d&rsquo;origine prot&eacute;g&eacute;e maintiennent leur croissance, contrairement aux vins sans appellation.</span></p>
<p><span>Depuis le d&eacute;but 2012, l&rsquo;impact des accidents climatiques sur les productions v&eacute;g&eacute;tales, de m&ecirc;me que sur la consommation des fruits et l&eacute;gumes, a &eacute;t&eacute; diversement d&eacute;favorable ou favorable selon les r&eacute;gions et l&rsquo;avanc&eacute;e dans la campagne. Se sont succ&eacute;d&eacute;s une vague de froid en f&eacute;vrier, des &eacute;pisodes de gel en avril, des pluies au printemps et dans la premi&egrave;re quinzaine de juillet, puis un temps sec de la mi-juillet &agrave; l&rsquo;automne. Le froid de f&eacute;vrier a nui aux c&eacute;r&eacute;ales d&rsquo;hiver. C&rsquo;est au contraire le temps sec qui a plus tard limit&eacute; les rendements du ma&iuml;s, de la pomme de terre et de la betterave, r&eacute;colt&eacute;s &agrave; la fin de l&rsquo;&eacute;t&eacute; et &agrave; l&rsquo;automne. Au printemps, le gel d&rsquo;avril puis les pr&eacute;cipitations abondantes associ&eacute;es aux temp&eacute;ratures fra&icirc;ches ont g&ecirc;n&eacute; la floraison et la nouaison des arbres fruitiers, grevant leur potentiel de production. De m&ecirc;me pour les l&eacute;gumes cultiv&eacute;s en plein champ ou sous serre froide. Dans les principaux d&eacute;partements viticoles, les pluies associ&eacute;es au contraire aux temp&eacute;ratures cl&eacute;mentes de mai-juin ont favoris&eacute; le d&eacute;veloppement rapide de foyers de mildiou et, en 2012, la r&eacute;colte fran&ccedil;aise de vins serait la plus petite r&eacute;colte depuis quarante ans.</span></p>
<p><span>En revanche, le climat a &eacute;t&eacute; favorable en 2012 aux c&eacute;r&eacute;ales &agrave; paille, r&eacute;colt&eacute;es en juillet-ao&ucirc;t : leurs rendements sont nettement plus forts qu&rsquo;en 2011, o&ugrave; ils avaient au contraire &eacute;t&eacute; tr&egrave;s p&eacute;nalis&eacute;s par le climat exceptionnellement chaud et sec du printemps. Selon les estimations du Service de la statistique et de la prospective au 1er octobre 2012, la r&eacute;colte de 2012 serait plus importante qu&rsquo;en 2011 malgr&eacute; le recul des surfaces li&eacute; au gel hivernal. L&rsquo;orge de printemps sort particuli&egrave;rement gagnante de cette campagne, ayant b&eacute;n&eacute;fici&eacute; de la reconversion des surfaces de bl&eacute; tendre sinistr&eacute;es par le gel. La campagne fourrag&egrave;re s&rsquo;achemine quant &agrave; elle vers une production 2012 correspondant &agrave; une ann&eacute;e moyenne, la pousse d&rsquo;herbe ayant fortement ralenti en septembre apr&egrave;s avoir profit&eacute; d&rsquo;une humidit&eacute; des sols tr&egrave;s favorable jusqu&rsquo;en juillet.</span></p>
<p><span>Les prix c&eacute;r&eacute;aliers et ol&eacute;agineux se sont affol&eacute;s pendant l&rsquo;&eacute;t&eacute;, d&eacute;passant les plus hauts niveaux atteints au d&eacute;but de la campagne 2007/2008 et d&eacute;but 2011. Apr&egrave;s une d&eacute;tente des cours entre f&eacute;vrier et avril 2012, la tendance s&rsquo;est invers&eacute;e en juillet en raison des tensions sur les march&eacute;s mondiaux. Celles-ci &eacute;taient provoqu&eacute;es par la r&eacute;duction pr&eacute;vue des r&eacute;coltes de c&eacute;r&eacute;ales &agrave; paille sur le pourtour de la mer Noire, et de celles de ma&iuml;s et de soja aux &Eacute;tats-Unis. Les cours fran&ccedil;ais des graines de colza et de tournesol sont li&eacute;s au cours mondiaux du soja qui s&rsquo;inscriraient sur une tendance durablement haussi&egrave;re, mais d&eacute;pendent aussi de l&rsquo;&eacute;quilibre des bilans europ&eacute;ens. En septembre et octobre, la hausse des cours du ma&iuml;s et des ol&eacute;agineux ralentit sur les march&eacute;s mondiaux : &agrave; la hausse saisonni&egrave;re des disponibilit&eacute;s, s&rsquo;ajoutent l&rsquo;arriv&eacute;e pr&eacute;coce de la r&eacute;colte am&eacute;ricaine de ma&iuml;s et l&rsquo;annonce d&rsquo;une production tr&egrave;s abondante du soja sud-am&eacute;ricain. Pour le bl&eacute; tendre et l&rsquo;orge, les prix restent soutenus. &Agrave; l&rsquo;inverse des autres grandes cultures, le prix du sucre continue de baisser des niveaux &eacute;lev&eacute;s atteints fin 2010, en raison de l&rsquo;accroissement des stocks mondiaux.</span></p>
<p><span>En 2012, les prix &agrave; la production des animaux de boucherie continuent d&rsquo;augmenter mais ceux des volailles se replient l&eacute;g&egrave;rement en dessous des prix de 2011, ann&eacute;e pour laquelle ils s&rsquo;&eacute;taient nettement rench&eacute;ris. La demande toujours soutenue des pays tiers, notamment de la Turquie en gros bovins, et le tassement de l&rsquo;offre europ&eacute;enne favorise l&rsquo;&eacute;coulement des productions productions fran&ccedil;aises de bovins, de porcins et de volailles. En 2012, la hausse des prix sur un an est tr&egrave;s nette pour les porcins du fait des exportations, et pour toutes les cat&eacute;gories de gros bovins et les broutards. La hausse des cours des bovins dure depuis septembre 2010, traduisant la hausse de la demande &agrave; l&rsquo;exportation de bovins vivants et de viande bovine. La chute de la production bovine au premier semestre 2012 repose sur une diminution des exportations, et aussi des abattages apr&egrave;s la profusion de 2011. Entre 2011 et 2012, le cheptel laitier a mieux r&eacute;sist&eacute; que l&rsquo;allaitant.</span></p>
<p><span>Concernant les produits animaux, en cumul de janvier &agrave; septembre 2012, la collecte de lait de vache maintient une l&eacute;g&egrave;re avance sur 2011, contrairement au prix du lait. Celui-ci est pass&eacute; en dessous du prix &eacute;lev&eacute; de 2011 &agrave; partir d&rsquo;avril 2012, ce recul provoquant le d&eacute;crochage de la collecte &agrave; partir de juillet, avec trois mois d&rsquo;inertie. La baisse du prix &agrave; la production du lait est intervenue dans le contexte d&rsquo;une baisse des prix des produits laitiers industriels au premier semestre, notamment des poudres et du beurre, au niveau fran&ccedil;ais mais aussi europ&eacute;en et mondial. Pour autant, au second semestre dans le courant de l&rsquo;&eacute;t&eacute;, les prix industriels laitiers repartent &agrave; la hausse. En 2012, le prix des oeufs de consommation a grandement contribu&eacute; &agrave; la hausse globale sur un an des prix &agrave; la production : il a atteint en d&eacute;but d&rsquo;ann&eacute;e un niveau exceptionnellement &eacute;lev&eacute; &agrave; cause de la rar&eacute;faction de l&rsquo;offre li&eacute;e &agrave; la normalisation des cages de poulettes de ponte en vigueur au 1er janvier 2012.</span></p>
<p><span>En 2012, les l&eacute;gumes et les fruits sont beaucoup mieux commercialis&eacute;s qu&rsquo;en 2011, &agrave; l&rsquo;exception du melon, de la courgette et de la cerise qui ont fait l&rsquo;objet d&rsquo;une d&eacute;claration de crise conjoncturelle. La campagne de commercialisation est particuli&egrave;rement favorable pour la fraise, la laitue d&rsquo;&eacute;t&eacute; et la tomate. Pour celle-ci et le concombre, la situation s&rsquo;est nettement redress&eacute;e, apr&egrave;s une campagne 2011 tr&egrave;s perturb&eacute;e par la crise E. Coli. L&rsquo;indicateur de chiffre d&rsquo;affaires pour l&rsquo;ensemble de la France affiche pour la plupart des produits une hausse importante par rapport &agrave; 2011. Des prix &agrave; la production &eacute;lev&eacute;s compensent l&rsquo;offre int&eacute;rieure limit&eacute;e &agrave; cause du climat, mais aussi de la r&eacute;duction quasi-g&eacute;n&eacute;rale des surfaces. L&rsquo;abricot s&rsquo;en tire malgr&eacute; des prix en de&ccedil;&agrave; de 2011 sur toute la campagne, toute la production ayant trouv&eacute; des d&eacute;bouch&eacute;s m&ecirc;me pour les produits de moindre qualit&eacute;. Par ailleurs, les produits fran&ccedil;ais n&rsquo;ont pas subi une grosse pression de la concurrence &eacute;trang&egrave;re, le climat ayant &eacute;galement s&eacute;vi dans les pays fournisseurs. Les productions de pomme et de poire chutent chacune de 25 %. Pour la pomme, il s&rsquo;agirait de la plus faible r&eacute;colte depuis dix ans. La consommation des produits d&rsquo;&eacute;t&eacute;, d&eacute;favoris&eacute;e en juillet par un climat pluvieux et plut&ocirc;t frais, s&rsquo;est ensuite activ&eacute;e avec le r&eacute;chauffement des temp&eacute;ratures. Le d&eacute;but de la campagne 2012/2013 s&rsquo;av&egrave;re prosp&egrave;re pour la carotte, le chou-fleur d&rsquo;&eacute;t&eacute; et le poireau, alors que le d&eacute;marrage est lent en septembre pour l&rsquo;endive chicon.</span></p>
<p>&nbsp;</p>",
,Rap2104,false,true,7925ce00-622b-4c17-b890-900c25f09d0d,,"<h5 style=""margin-bottom: 0cm; line-height: 100%""><a title=""Déterminants, hétérogénéité et soutien du revenu des agriculteurs français - Analyse n°152"" href=""https://agriculture.gouv.fr/determinants-heterogeneite-et-soutien-du-revenu-des-agriculteurs-francais-analyse-ndeg152"" target=""_blank"" rel=""noopener"">D&eacute;terminants, h&eacute;t&eacute;rog&eacute;n&eacute;it&eacute; et soutien du revenu des agriculteurs fran&ccedil;ais - Analyse n&deg;152 </a></h5>
<h5 style=""margin-bottom: 0cm; line-height: 100%""><a title=""Revenus issus de la méthanisation agricole dans un contexte de développement de l’injection - Analyse n°153"" href=""https://agriculture.gouv.fr/revenus-issus-de-la-methanisation-agricole-dans-un-contexte-de-developpement-de-linjection-analyse"" target=""_blank"" rel=""noopener"">Revenus issus de la m&eacute;thanisation agricole dans un contexte de d&eacute;veloppement de l&rsquo;injection - Analyse n&deg;153</a></h5>
<h5 style=""margin-bottom: 0cm; line-height: 100%""><a title=""La production de lait AOP franc-comtoise : potentialités et dynamiques à l'horizon 2030 - Analyse n° 122 "" href=""https://agriculture.gouv.fr/la-production-de-lait-aop-franc-comtoise-potentialites-et-dynamiques-lhorizon-2030-analyse-ndeg-122"" target=""_blank"" rel=""noopener"">La production de lait AOP franc-comtoise : potentialit&eacute;s et dynamiques &agrave; l'horizon 2030 - Analyse n&deg; 122 </a></h5>"
